Frame #,# Obj,X,Y,Z,Doppler,Intensity
42,64,-1.5762,6.2227,3.2773,-0.77059,252
42,64,-2.5078,6.1348,3.0508,-0.77059,528
42,64,-2.5234,6.3164,2.7598,-0.77059,753
42,64,-2.3066,6.4863,2.6699,-0.77059,435
42,64,-1.8574,6.7734,2.4199,-0.77059,314
42,64,-0.29883,0.044922,0.060547,-0.51373,95
42,64,0.1875,0,-0.30078,-0.51373,149
42,64,0.21094,0,-0.33789,-0.51373,112
42,64,0.099609,0.50195,0.12891,-0.51373,40
42,64,-0.61523,1.0645,0.044922,-0.51373,183
42,64,-0.67773,1.0801,-0.019531,-0.51373,346
42,64,-0.70117,1.1133,-0.085938,-0.51373,279
42,64,-0.72461,1.1426,-0.16992,-0.51373,143
42,64,2.2305,1.209,0.24609,-0.51373,765
42,64,2.2695,1.2441,0.16992,-0.51373,1205
42,64,2.3906,1.1074,-0.13672,-0.51373,1823
42,64,2.4297,1.0684,-0.38086,-0.51373,1834
42,64,-1.8027,5.9863,3.5898,-0.51373,450
42,64,-2.5078,5.9258,3.4375,-0.51373,894
42,64,-2.5234,6.127,3.1582,-0.51373,1293
42,64,-2.3066,6.3301,3.0215,-0.51373,753
42,64,0.1543,0.080078,-0.25391,-0.25686,204
42,64,0.17578,0.10156,-0.28711,-0.25686,326
42,64,0.21094,0.11328,-0.31445,-0.25686,249
42,64,0.041016,0.4375,0.029297,-0.25686,101
42,64,0.099609,0.49219,0.16211,-0.25686,83
42,64,-0.6543,1.043,0.035156,-0.25686,113
42,64,-0.67773,1.0801,0.025391,-0.25686,226
42,64,-0.70117,1.1172,-0.015625,-0.25686,192
42,64,-1.9277,1.2168,-0.16016,-0.25686,549
43,57,0.099609,0.48633,0.17969,0,12
43,57,-0.54883,0.74219,0.046875,0,76
43,57,-0.60352,0.75391,0,0,92
43,57,-0.60742,0.95898,0.12891,0,163
43,57,-0.66797,0.96875,0.15625,0,246
43,57,-0.69141,1.0059,0.15625,0,167
43,57,-0.53906,2.0547,-0.35352,0,627
43,57,-0.54883,2.1055,-0.3125,0,1064
43,57,-0.63086,2.1211,-0.35156,0,974
43,57,-0.64258,2.1758,-0.2793,0,544
43,57,-0.39063,0.50781,-0.15039,0.25686,32
43,57,-0.46094,0.50586,-0.16211,0.25686,57
43,57,-0.53711,0.4707,-0.21875,0.25686,42
43,57,-0.52148,0.70117,0.087891,0.25686,60
43,57,-0.54883,0.73438,0.10547,0.25686,148
43,57,-0.60352,0.75391,0.042969,0.25686,181
43,57,-0.64258,0.92383,0.19922,0.25686,315
43,57,-0.66797,0.95117,0.24023,0.25686,472
43,57,-0.73047,0.96289,0.23438,0.25686,323
43,57,-0.60547,2.0547,-0.21875,0.25686,1235
43,57,-0.54883,2.123,-0.15234,0.25686,2092
43,57,-0.63086,2.1426,-0.18555,0.25686,1918
43,57,-0.64258,2.1895,-0.11523,0.25686,1085
43,57,1.0723,5.1191,2.2988,0.25686,274
43,57,-2.0273,5.8477,3.6934,0.25686,215
43,57,0,9.5801,-2.2676,0.25686,91
43,57,0,9.6738,-2.0527,0.25686,82
43,57,-0.54883,0.72852,0.14648,0.51373,75
43,57,-0.60352,0.75,0.082031,0.51373,87
43,57,-0.64258,0.9043,0.27734,0.51373,158
43,57,-0.66797,0.93164,0.31055,0.51373,238
43,57,-0.73047,0.94141,0.30469,0.51373,159
43,57,-0.60547,2.0664,-0.070313,0.51373,588
43,57,-0.6875,2.0879,-0.044922,0.51373,1002
43,57,-0.63086,2.1504,-0.046875,0.51373,917
43,57,-0.64258,2.1934,0.017578,0.51373,502
43,57,-0.60547,2.0664,-0.044922,0.77059,74
43,57,-0.61719,2.1094,-0.0058594,0.77059,123
43,57,-0.63086,2.1504,0.021484,0.77059,115
43,57,-0.60547,2,-0.51953,-0.51373,59
43,57,-0.61719,2.0664,-0.42383,-0.51373,93
43,57,-0.63086,2.127,-0.31445,-0.51373,81
43,57,2.2695,1.0508,-0.125,-0.51373,164
43,57,2.4688,0.58203,-0.24805,-0.51373,191
43,57,-0.53906,2.043,-0.42188,-0.25686,131
43,57,-0.54883,2.1055,-0.30273,-0.25686,210
43,57,-0.63086,2.1348,-0.25781,-0.25686,192
43,57,2.3477,0.86914,0.076172,-0.25686,453
43,57,2.3906,0.88086,-0.10156,-0.25686,530
43,57,2.3496,1.0039,-0.43945,-0.25686,364
43,57,0.36328,0,-0.41016,0,11
43,57,-0.89453,0,-0.91992,0,39
43,57,-0.66016,0,0.54688,0.25686,22
43,57,0.66016,0,0.58398,0.25686,29
43,57,0.67773,0,0.48633,0.25686,23
43,57,-0.82422,0,-0.79688,0.25686,37
43,57,-1.25,4.1992,-3.668,0.25686,149
44,50,0.37891,0,-0.42383,0,42
44,50,-0.089844,0,0.56641,0,17
44,50,-0.61719,2.1016,-0.17383,0,243
44,50,-0.63086,2.1484,-0.11523,0,362
44,50,-0.64258,2.1914,-0.083984,0,285
44,50,2.2695,1.2383,0.20508,0,617
44,50,0.87305,4.957,2.4141,0,212
44,50,0.87891,4.8887,2.6426,0,249
44,50,1.0625,4.7188,2.957,0,158
44,50,1.0723,5.0254,2.498,0,155
44,50,-2.0156,5.6445,3.9258,0,112
44,50,-2.0273,5.3555,4.377,0,102
44,50,-0.63477,0.72656,0.060547,0.25686,50
44,50,0.42773,0.63672,-0.72266,0.25686,34
44,50,-0.61719,2.1055,-0.11328,0.25686,145
44,50,-0.70117,2.1289,-0.052734,0.25686,202
44,50,-0.71484,2.1699,-0.0625,0.25686,155
44,50,-1.7793,5.6309,3.9785,0.25686,75
44,50,-2.2383,5.3496,4.207,0.25686,93
44,50,-2.252,5.1523,4.5098,0.25686,83
44,50,-0.77148,2.1035,0.070313,0.51373,67
44,50,0.39648,0,-0.48242,-0.51373,39
44,50,-0.072266,0.54297,0.16602,-0.51373,16
44,50,-0.54883,2.0723,-0.48047,-0.51373,214
44,50,-0.63086,2.1113,-0.41211,-0.51373,321
44,50,-0.57227,2.1816,-0.37305,-0.51373,252
44,50,2.3496,1.0898,-0.12695,-0.51373,531
44,50,1.2305,5.1211,1.9746,-0.51373,204
44,50,-1.791,6.2598,2.9902,-0.51373,105
44,50,0.39648,0,-0.44531,-0.25686,87
44,50,-0.089844,0.38672,0.41211,-0.25686,34
44,50,-0.11523,0.27539,0.53906,-0.25686,28
44,50,-0.59375,0.98828,0.28516,-0.25686,99
44,50,-0.61523,1.0352,0.25195,-0.25686,119
44,50,-0.61719,2.084,-0.32617,-0.25686,551
44,50,-0.63086,2.1328,-0.27539,-0.25686,826
44,50,-0.64258,2.1777,-0.25977,-0.25686,637
44,50,0.87305,5.127,2.0254,-0.25686,410
44,50,1.0547,5.0273,2.2949,-0.25686,493
44,50,1.0723,5.1699,2.1836,-0.25686,300
44,50,-1.791,6.0195,3.4453,-0.25686,285
44,50,-2.0273,5.7363,3.8652,-0.25686,256
44,50,-2.2656,5.4531,4.209,-0.25686,226
44,50,-0.099609,0.43164,-0.28711,0,22
44,50,-0.30273,0.47852,0.070313,0,14
44,50,-0.69141,0.69922,-0.38086,0.25686,32
44,50,-0.46484,0.19727,0.26758,-0.51373,14
44,50,0.41016,0,0.51563,-0.25686,26
44,50,-0.46094,0.37695,-0.1543,-0.25686,26
44,50,0.45313,7.1484,-1.1289,-0.25686,116
45,64,0.23242,0.36719,-0.37109,0,12
45,64,-0.28906,0.54297,0.0019531,0,16
45,64,-0.4668,0.52344,-0.25586,0,56
45,64,-0.49414,0.50977,-0.34961,0,76
45,64,0.30273,0.68945,-0.60742,0,57
45,64,0.31641,0.68164,-0.67578,0,106
45,64,0.33008,0.69336,-0.72266,0,82
45,64,-1.8574,1.3301,0.089844,0,316
45,64,-1.8926,1.3555,0.089844,0,573
45,64,-1.7793,1.5684,0.072266,0,472
45,64,2.3477,0.86719,0.085938,0,564
45,64,2.3906,0.86523,-0.19727,0,1124
45,64,2.4316,0.75,-0.50391,0,1343
45,64,2.4727,0.58984,-0.70313,0,1038
45,64,2.4297,0.58398,-0.97266,0,601
45,64,-0.4668,0.5332,-0.23438,0.25686,104
45,64,-0.49414,0.53711,-0.30469,0.25686,144
45,64,-0.65234,0.88477,-0.0078125,0.25686,217
45,64,-0.63672,1.0859,0.20313,0.25686,533
45,64,-0.66016,1.1309,0.16016,0.25686,545
45,64,-1.8926,1.3477,0.1582,0.25686,1096
45,64,-1.8535,1.4785,0.10156,0.25686,895
45,64,2.3477,0.8457,0.21484,0.25686,1189
45,64,2.3906,0.88672,-0.037109,0.25686,2504
45,64,2.3496,1.0313,-0.375,0.25686,3039
45,64,2.3906,0.94727,-0.58594,0.25686,2438
45,64,2.4297,0.79297,-0.81055,0.25686,1413
45,64,-1.791,6.418,2.6328,0.25686,244
45,64,-1.8027,6.334,2.9297,0.25686,638
45,64,-1.8125,6.3555,2.9863,0.25686,803
45,64,-1.8242,6.4082,2.9727,0.25686,569
45,64,-2.0645,6.2461,3.2559,0.25686,366
45,64,-0.4668,0.55469,-0.17969,0.51373,62
45,64,-0.51953,0.54883,-0.23633,0.51373,85
45,64,-0.62695,0.84766,0.054688,0.51373,121
45,64,-0.61719,0.9082,0.042969,0.51373,212
45,64,-0.67773,0.91992,0.015625,0.51373,186
45,64,-0.61523,1.0195,0.31055,0.51373,307
45,64,-0.63672,1.0684,0.2793,0.51373,695
45,64,-0.66016,1.1133,0.25195,0.51373,692
45,64,2.2695,1.0039,0.33984,0.51373,1000
45,64,2.3105,1.0742,0.097656,0.51373,2186
45,64,2.3496,1.0781,-0.19727,0.51373,2734
45,64,2.3906,1.0391,-0.4043,0.51373,2283
45,64,2.4297,0.93555,-0.63867,0.51373,1323
45,64,1.2793,5.3906,1.8652,0.51373,402
45,64,-1.791,6.125,3.2539,0.51373,442
45,64,-1.8027,6.0957,3.3965,0.51373,1163
45,64,-1.8125,6.168,3.3555,0.51373,1484
45,64,-1.8242,6.2988,3.1992,0.51373,1061
45,64,-1.834,6.3535,3.1836,0.51373,565
45,64,-1.8457,6.4004,3.1836,0.51373,415
45,64,-0.61719,0.9043,0.091797,0.77059,63
45,64,-0.67773,0.91797,0.048828,0.77059,51
45,64,-0.61523,1.0098,0.3418,0.77059,127
45,64,-0.63672,1.0469,0.35156,0.77059,283
45,64,-0.66016,1.0879,0.34961,0.77059,274
45,64,-0.68164,1.1191,0.37109,0.77059,116
45,64,2.1504,1.3496,0.2207,0.77059,563
45,64,2.2695,1.2539,-0.035156,0.77059,743
45,64,2.3066,1.252,-0.24805,0.77059,623
45,64,1.2695,5.3672,1.7988,0.77059,326
45,64,1.2793,5.2383,2.2598,0.77059,387
45,64,-1.8027,5.8125,3.8613,0.77059,630
46,64,-0.61719,0.9043,-0.078125,0,49
46,64,-0.64258,0.93945,-0.095703,0,56
46,64,-0.59766,1.1172,0.13477,0,69
46,64,-0.61719,1.1582,0.11914,0,130
46,64,-0.63867,1.1992,0.10352,0,106
46,64,-0.72461,1.7441,0.41406,0,130
46,64,-1.8203,1.4492,0.10742,0,202
46,64,-1.7793,1.5684,0.076172,0,200
46,64,-1.2988,4.0527,1.7852,0,181
46,64,-1.3105,4.1191,1.7402,0,144
46,64,-1.8027,6.2559,3.0918,0,63
46,64,-1.5859,6.5059,2.7852,0,101
46,64,-2.2793,6.877,0.86328,0,95
46,64,-1.834,6.7031,2.3633,0,204
46,64,-1.6152,6.8926,2.0977,0,189
46,64,-1.625,6.8457,2.3789,0,121
46,64,-1.4004,6.9805,2.2656,0,152
46,64,-0.61719,0.9082,-0.037109,0.25686,114
46,64,-0.64258,0.94336,-0.037109,0.25686,129
46,64,-0.66797,0.98047,-0.027344,0.25686,81
46,64,-0.63672,1.0859,0.19922,0.25686,160
46,64,-0.66016,1.1289,0.17773,0.25686,302
46,64,-0.63867,1.1914,0.17383,0.25686,248
46,64,-0.72461,1.7129,0.52539,0.25686,300
46,64,-1.8203,1.4355,0.23242,0.25686,440
46,64,-1.8535,1.4648,0.22461,0.25686,432
46,64,-1.4414,3.8555,2.0859,0.25686,419
46,64,1.0723,4.5586,3.2734,0.25686,203
46,64,-2.0273,5.8633,3.668,0.25686,147
46,64,-1.8125,6.209,3.2793,0.25686,237
46,64,-2.2793,6.7793,1.4355,0.25686,222
46,64,-1.834,6.5508,2.7539,0.25686,480
46,64,-1.6152,6.7441,2.5352,0.25686,446
46,64,-1.625,6.6797,2.8105,0.25686,282
46,64,-1.4004,6.8145,2.7227,0.25686,361
46,64,-1.4082,6.9512,2.4844,0.25686,364
46,64,-0.61719,1.1387,0.24805,0.51373,121
46,64,-0.68164,1.1543,0.24609,0.51373,99
46,64,-1.8926,1.2988,0.40039,0.51373,181
46,64,-1.8535,1.4238,0.41211,0.51373,177
46,64,-1.4414,3.7344,2.2949,0.51373,161
46,64,-1.8125,5.8438,3.8926,0.51373,87
46,64,-1.834,6.3477,3.1973,0.51373,181
46,64,-1.6152,6.584,2.9258,0.51373,171
46,64,-1.625,6.5117,3.1836,0.51373,107
46,64,-1.6348,6.5859,3.127,0.51373,139
46,64,2.4316,0.88867,0.15625,-0.51373,159
46,64,2.4727,0.9043,-0.1582,-0.51373,189
46,64,2.5137,0.75586,-0.54883,-0.51373,165
46,64,2.5547,0.5918,-0.74023,-0.51373,112
46,64,-0.61719,1.1641,-0.050781,-0.25686,82
46,64,2.3105,0.94531,0.51563,-0.25686,179
46,64,2.4316,0.83398,0.34766,-0.25686,452
46,64,2.4727,0.91602,0.060547,-0.25686,526
46,64,2.5137,0.86133,-0.35742,-0.25686,451
46,64,2.5547,0.76758,-0.55664,-0.25686,306
46,64,1.4277,4.7598,2.8184,-0.25686,97
46,64,-1.5859,6.543,2.6973,-0.25686,66
46,64,-2.0527,6.9883,0.41797,-0.25686,58
46,64,-1.834,6.9316,1.5723,-0.25686,134
46,64,-1.6152,7.041,1.5313,-0.25686,127
46,64,-1.1602,7.0723,1.9531,-0.25686,77
46,64,-1.168,7.1758,1.7207,-0.25686,102
46,64,-1.1738,7.2871,1.4102,-0.25686,108
47,44,-0.61719,0.90234,-0.10156,0,58
47,44,-0.64258,0.9375,-0.11523,0,79
47,44,-0.70508,0.93555,-0.19141,0,64
47,44,-0.59766,1.1113,0.17969,0,122
47,44,-0.66016,1.1348,0.13086,0,162
47,44,-1.3223,4.3359,1.252,0,248
47,44,-1.3359,4.3613,1.3145,0,289
47,44,-1.8027,6.3359,2.9277,0,89
47,44,-1.3594,6.416,3.0957,0,133
47,44,-1.1406,6.7207,2.6035,0,139
47,44,-2.293,6.0273,3.5039,0,119
47,44,-1.6152,6.7383,2.5488,0,127
47,44,-1.8574,6.6836,2.6543,0,136
47,44,-2.1016,6.6953,2.5684,0,125
47,44,0.48047,6.625,3.877,0,230
47,44,-0.54883,0.57617,-0.25391,0.25686,77
47,44,-0.61719,0.90625,-0.054688,0.25686,118
47,44,-0.64258,0.94336,-0.035156,0.25686,163
47,44,-0.66797,0.98047,-0.044922,0.25686,139
47,44,-0.63672,1.082,0.2168,0.25686,263
47,44,-0.66016,1.1211,0.21094,0.25686,353
47,44,-1.4824,4.207,1.623,0.25686,607
47,44,-1.5762,6.166,3.3828,0.25686,205
47,44,-1.3594,6.1973,3.5117,0.25686,310
47,44,-1.1406,6.5176,3.0742,0.25686,325
47,44,-1.377,6.7793,2.4551,0.25686,281
47,44,-1.8457,6.3926,3.2012,0.25686,292
47,44,-1.8574,6.4746,3.1309,0.25686,317
47,44,0.48047,6.3145,4.3652,0.25686,568
47,44,-0.63672,1.0664,0.28711,0.51373,112
47,44,-0.66016,1.0996,0.31055,0.51373,150
47,44,-1.4824,4.082,1.918,0.51373,245
47,44,-1.5859,5.8984,3.9102,0.51373,118
47,44,-1.1406,6.3789,3.3516,0.51373,127
47,44,-1.377,6.6504,2.7852,0.51373,112
47,44,-1.8457,6.2031,3.5547,0.51373,117
47,44,-1.8574,6.2715,3.5195,0.51373,128
47,44,0.24023,6.0176,4.7852,0.51373,214
47,44,0.34766,0.4043,-0.85938,-0.25686,31
47,44,-1.5859,6.4707,2.8652,-0.25686,85
47,44,-1.1465,6.9492,2.0684,-0.25686,83
47,44,-1.1465,7.0508,1.6836,0,119
47,44,1.6055,6.7754,-2.3184,0.51373,57
47,44,-0.18945,0.98633,0.10742,-0.25686,28
48,62,-0.11523,0.50977,-0.074219,0,10
48,62,-0.61719,0.9043,-0.080078,0,68
48,62,-0.60742,0.9668,-0.054688,0,83
48,62,-0.63086,1.002,-0.083984,0,55
48,62,-0.59766,1.1055,0.21094,0,78
48,62,-0.61719,1.1543,0.16211,0,178
48,62,-0.63867,1.1953,0.13477,0,155
48,62,-0.72461,1.7344,0.45117,0,183
48,62,-0.67969,1.8047,0.43945,0,149
48,62,1.418,4.7188,2.8047,0,265
48,62,1.0957,5.5664,1.4063,0,195
48,62,-1.5859,6.3301,3.1621,0,243
48,62,-1.5957,6.4551,3,0,351
48,62,-1.834,6.5117,2.8457,0,531
48,62,-1.8457,6.5508,2.8613,0,713
48,62,-1.8574,6.5625,2.9414,0,474
48,62,-0.66016,0.81641,-0.11133,0.25686,55
48,62,-0.61719,0.9082,-0.023438,0.25686,140
48,62,-0.60742,0.96875,-0.0019531,0.25686,178
48,62,-0.63086,1.0039,-0.054688,0.25686,129
48,62,-0.59766,1.0918,0.27734,0.25686,147
48,62,-0.61719,1.1367,0.25,0.25686,353
48,62,-0.63867,1.1816,0.22656,0.25686,310
48,62,-0.72461,1.6992,0.57031,0.25686,363
48,62,-0.74219,1.7441,0.56445,0.25686,289
48,62,1.418,4.4707,3.1855,0.25686,555
48,62,1.0957,5.4551,1.791,0.25686,386
48,62,-1.5859,6.0586,3.6543,0.25686,487
48,62,-1.8242,6.1816,3.4199,0.25686,684
48,62,-1.834,6.2871,3.3145,0.25686,1049
48,62,-2.0762,6.2539,3.3301,0.25686,1411
48,62,-2.0898,6.2637,3.4023,0.25686,937
48,62,-0.65234,0.88281,0.041016,0.51373,63
48,62,-0.64258,0.94336,0.050781,0.51373,82
48,62,-0.66797,0.98047,-0.023438,0.51373,60
48,62,-0.63672,1.0293,0.40039,0.51373,64
48,62,-0.66016,1.0879,0.3457,0.51373,154
48,62,-0.68164,1.1387,0.3125,0.51373,138
48,62,-0.72461,1.6523,0.69336,0.51373,159
48,62,-0.74219,1.6934,0.70117,0.51373,131
48,62,1.2402,4.2949,3.4883,0.51373,237
48,62,0.91406,5.375,2.1074,0.51373,177
48,62,-1.8125,5.75,4.0293,0.51373,218
48,62,-1.8242,5.8867,3.9063,0.51373,301
48,62,-1.834,6.0176,3.7813,0.51373,453
48,62,-2.0762,5.9805,3.7988,0.51373,624
48,62,-2.0898,5.957,3.9141,0.51373,422
48,62,-1.6152,6.9883,1.75,-0.51373,64
48,62,-0.27148,0.27148,0.095703,-0.25686,43
48,62,-0.28906,0.32227,0.076172,-0.25686,87
48,62,-0.31641,0.35156,0.095703,-0.25686,68
48,62,0.37891,0,-0.42773,-0.25686,22
48,62,-1.5859,6.5,2.7988,-0.25686,60
48,62,-1.5957,6.6758,2.4727,-0.25686,75
48,62,-1.6055,6.7715,2.332,-0.25686,112
48,62,-1.8457,6.7285,2.418,-0.25686,160
48,62,-1.8574,6.7324,2.5293,-0.25686,114
48,62,0.37891,0.20703,-0.30273,0,9
48,62,-0.085938,0.3125,0.22656,-0.25686,40
48,62,0.34375,0,-0.37695,-0.25686,62
48,62,0.36328,0,-0.38086,-0.25686,64
48,62,-0.3457,0.37109,0.14063,-0.25686,21
49,64,-0.20117,0,0.25195,0,48
49,64,0.26367,0.10547,0.20703,0,58
49,64,-0.25977,0.2832,0.097656,0,77
49,64,-0.28906,0.30078,0.13867,0,79
49,64,0.36328,0.13086,-0.29102,0,37
49,64,-0.66016,1.1289,0.17383,0,129
49,64,-0.63867,1.1973,0.125,0,188
49,64,-0.61523,1.2578,0.13672,0,112
49,64,-0.72461,1.748,0.40039,0,143
49,64,-0.74219,1.7891,0.39844,0,167
49,64,-0.82227,1.8086,0.375,0,98
49,64,-1.8125,6.3027,3.0957,0,183
49,64,-1.8242,6.3223,3.1504,0,248
49,64,-1.834,6.2598,3.3633,0,313
49,64,-1.8457,6.4688,3.043,0,844
49,64,-1.8574,6.5684,2.9277,0,813
49,64,-1.8672,6.7988,2.4707,0,329
49,64,0.24219,7.1445,2.957,0,374
49,64,-0.61719,1.1504,0.17578,0.25686,282
49,64,-0.63867,1.1875,0.19141,0.25686,405
49,64,-0.66016,1.2246,0.21094,0.25686,242
49,64,-0.78516,1.6973,0.49414,0.25686,304
49,64,-0.80273,1.7383,0.49414,0.25686,354
49,64,-0.82227,1.793,0.44141,0.25686,207
49,64,-1.8125,6.0645,3.5371,0.25686,377
49,64,-2.0527,6.0039,3.6016,0.25686,518
49,64,-1.834,5.9648,3.8633,0.25686,656
49,64,-2.0762,6.1836,3.459,0.25686,1761
49,64,-1.8574,6.3281,3.418,0.25686,1694
49,64,-1.8672,6.5918,2.9805,0.25686,685
49,64,0.24219,6.9102,3.4668,0.25686,798
49,64,-0.61719,1.1484,0.19336,0.51373,114
49,64,-0.63867,1.1777,0.24414,0.51373,161
49,64,-0.66016,1.2109,0.27734,0.51373,100
49,64,-0.78516,1.6777,0.55469,0.51373,124
49,64,-0.80273,1.7148,0.56836,0.51373,150
49,64,-2.0391,5.7246,3.959,0.51373,154
49,64,-2.0527,5.7227,4.0332,0.51373,210
49,64,-2.0645,5.6602,4.1914,0.51373,272
49,64,-2.0762,5.916,3.8984,0.51373,733
49,64,-2.0898,6.0391,3.7871,0.51373,704
49,64,-2.1016,6.375,3.2813,0.51373,282
49,64,0.24219,6.6445,3.9512,0.51373,336
49,64,-0.24805,0.30273,0.0625,-0.51373,68
49,64,-0.27539,0.33008,0.091797,-0.51373,73
49,64,-1.6152,6.918,2.0098,-0.51373,115
49,64,-1.8574,6.9648,1.791,-0.51373,111
49,64,-0.20117,0,0.26367,-0.25686,120
49,64,0.26367,0.15234,0.17578,-0.25686,121
49,64,-0.25977,0.28906,0.072266,-0.25686,164
49,64,-0.28906,0.31055,0.11523,-0.25686,166
49,64,0.37695,0,-0.30664,-0.25686,84
49,64,-0.5957,1.2246,0.0097656,-0.25686,84
49,64,-1.8535,1.4785,0.09375,-0.25686,120
49,64,2.084,1.998,0.2793,-0.25686,231
49,64,2.1172,2.0293,0.26563,-0.25686,224
49,64,-1.8125,6.5371,2.5605,-0.25686,66
49,64,-1.8242,6.5332,2.6855,-0.25686,94
49,64,-1.834,6.4219,3.043,-0.25686,118
49,64,-1.8457,6.6582,2.6035,-0.25686,320
49,64,-1.8574,6.7637,2.4473,-0.25686,306
49,64,-1.8672,6.9414,2.0371,-0.25686,121
49,64,-0.095703,0.2793,-0.083984,0,38
49,64,-0.23047,0.24023,0.11328,0,55
50,64,0.21094,0.22266,-0.017578,0,54
50,64,0.24219,0.25391,-0.029297,0,77
50,64,0.28516,0.27539,0.015625,0,44
50,64,-0.5957,1.2246,-0.0058594,0,198
50,64,-0.61523,1.2637,-0.0097656,0,282
50,64,-0.63477,1.3047,-0.027344,0,186
50,64,-0.80273,1.7891,0.25977,0,201
50,64,-0.75781,1.8633,0.20508,0,199
50,64,1.1035,5.6582,1.2012,0,285
50,64,-1.8242,6.1367,3.498,0,375
50,64,-1.834,6.2617,3.3594,0,624
50,64,-1.8457,6.4902,3,0,846
50,64,-1.8574,6.6113,2.832,0,918
50,64,-2.1016,6.8086,2.248,0,478
50,64,-2.584,6.9805,1.0449,0,322
50,64,0.24414,7.291,2.8281,0,530
50,64,0.24609,7.3418,2.8145,0,409
50,64,0.24219,0.24609,-0.068359,0.25686,87
50,64,-0.63867,1.2012,0.074219,0.25686,377
50,64,-0.66016,1.2402,0.082031,0.25686,538
50,64,-0.67969,1.2793,0.072266,0.25686,357
50,64,-0.80273,1.7656,0.38672,0.25686,365
50,64,-0.82227,1.8184,0.33008,0.25686,364
50,64,1.1035,5.5547,1.6191,0.25686,543
50,64,-1.8242,5.8066,4.0234,0.25686,716
50,64,-1.834,5.959,3.8711,0.25686,1179
50,64,-1.8457,6.2441,3.4805,0.25686,1580
50,64,-1.8574,6.3965,3.2891,0.25686,1713
50,64,-2.334,6.5781,2.666,0.25686,890
50,64,-2.8184,6.8008,1.5137,0.25686,598
50,64,0.24414,7.0703,3.3398,0.25686,970
50,64,0.24609,7.1387,3.2969,0.25686,750
50,64,-0.63867,1.1953,0.13477,0.51373,176
50,64,-0.66016,1.2324,0.1543,0.51373,250
50,64,-0.67969,1.2715,0.1543,0.51373,166
50,64,-0.80273,1.7344,0.50586,0.51373,176
50,64,-0.82227,1.7891,0.46094,0.51373,169
50,64,0.91992,5.4785,1.9531,0.51373,261
50,64,-1.8242,5.4258,4.5234,0.51373,341
50,64,-1.834,5.5938,4.3848,0.51373,560
50,64,-1.8457,5.9609,3.9453,0.51373,780
50,64,-2.0898,6.1133,3.666,0.51373,826
50,64,-2.334,6.3809,3.1094,0.51373,428
50,64,-2.8184,6.6152,2.1895,0.51373,286
50,64,0.24414,6.8457,3.7793,0.51373,463
50,64,0.24609,6.9316,3.7129,0.51373,352
50,64,0.25195,0.22852,-0.083984,-0.51373,86
50,64,0.29688,0.25781,-0.041016,-0.51373,51
50,64,0.21094,0.21484,-0.060547,-0.25686,152
50,64,0.24219,0.24414,-0.074219,-0.25686,217
50,64,0.29688,0.26172,-0.0058594,-0.25686,127
50,64,0.27148,0,-0.93945,-0.25686,100
50,64,0.25195,0,0.99805,-0.25686,61
50,64,-1.7793,1.5703,-0.025391,-0.25686,79
50,64,-1.8887,1.5078,0.056641,-0.25686,74
50,64,2.3906,0.64258,-0.91211,-0.25686,159
50,64,2.4297,0.7832,-0.81836,-0.25686,195
50,64,2.3848,1.0449,-0.80664,-0.25686,206
50,64,1.998,3.2012,1.9844,-0.25686,124
50,64,0.039063,0.22266,0.20898,0,33
50,64,0.054688,0.26172,0.22852,0,55
50,64,0.074219,0.27539,0.27344,0,40
50,64,-1.1035,2.8145,-5.0547,0,151
50,64,-0.46875,6.1953,4.2285,0,231
51,64,0.054688,0.31836,0.13867,0,34
51,64,2.0879,2.5039,1.3184,0,302
51,64,2.1133,2.4902,1.416,0,318
51,64,1.8652,3.3555,1.8555,0,346
51,64,1.8848,3.3281,1.9805,0,301
51,64,1.2598,5.0918,2.377,0,225
51,64,1.2695,4.9785,2.6934,0,222
51,64,0.92773,5.7969,0.86523,0,115
51,64,0.74805,5.8301,1.082,0,98
51,64,0.75195,5.8105,1.3887,0,96
51,64,-1.8242,6.0508,3.6445,0,103
51,64,-1.834,6.1387,3.582,0,215
51,64,-1.8457,5.6191,4.4199,0,58
51,64,-1.8574,6.5273,3.0195,0,254
51,64,-2.1016,6.3027,3.418,0,214
51,64,-1.418,7.1855,1.8711,0,137
51,64,-1.9004,7.2871,1.0488,0,135
51,64,0.24219,7.2383,2.8398,0,312
51,64,0.24414,7.2539,2.9199,0,390
51,64,0.24609,7.1855,3.1934,0,262
51,64,0.25,7.4414,2.9219,0,137
51,64,0.039063,0.27539,0.13086,0.25686,71
51,64,0.054688,0.31445,0.15039,0.25686,88
51,64,0.0625,0.34961,0.17383,0.25686,58
51,64,-1.8125,1.5898,0.16406,0.25686,326
51,64,1.9785,2.4512,1.5645,0.25686,851
51,64,2.002,2.4258,1.668,0.25686,906
51,64,1.8652,3.1738,2.1484,0.25686,955
51,64,1.8848,3.1406,2.2656,0.25686,834
51,64,1.0801,4.9844,2.6719,0.25686,558
51,64,1.2695,4.7695,3.0488,0.25686,549
51,64,0.92773,5.7305,1.2285,0.25686,273
51,64,0.74805,5.7656,1.3906,0.25686,234
51,64,0.75195,5.7246,1.707,0.25686,227
51,64,-1.8242,5.7168,4.1484,0.25686,252
51,64,-1.834,5.8359,4.0547,0.25686,515
